day_index,global_day,puzzle_id,category,human_reviewed,reviewer,notes
59,60,connections-060,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
60,61,wordly-061,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
60,61,spelling-061,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
60,61,crossword-061,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
60,61,sudoku-061,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
60,61,connections-061,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
61,62,wordly-062,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
61,62,spelling-062,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
61,62,crossword-062,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
61,62,sudoku-062,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
61,62,connections-062,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
62,63,wordly-063,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
62,63,spelling-063,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
62,63,crossword-063,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
62,63,sudoku-063,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
62,63,connections-063,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
63,64,wordly-064,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
63,64,spelling-064,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
63,64,crossword-064,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
63,64,sudoku-064,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
63,64,connections-064,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
64,65,wordly-065,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
64,65,spelling-065,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
64,65,crossword-065,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
64,65,sudoku-065,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
64,65,connections-065,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
65,66,wordly-066,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
65,66,spelling-066,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
65,66,crossword-066,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
65,66,sudoku-066,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
65,66,connections-066,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
66,67,wordly-067,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
66,67,spelling-067,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
66,67,crossword-067,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
66,67,sudoku-067,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
66,67,connections-067,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
67,68,wordly-068,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
67,68,spelling-068,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
67,68,crossword-068,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
67,68,sudoku-068,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
67,68,connections-068,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
68,69,wordly-069,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
68,69,spelling-069,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
68,69,crossword-069,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
68,69,sudoku-069,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
68,69,connections-069,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
69,70,wordly-070,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
